"","bay_year","name","value","bay_year2","intx","habitat","type","place_name","date","julian","latitude","longitude","year"
"5330","2022_ILDE_A_2","Brachyistius frenatus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5331","2022_ILDE_A_2","Chitonotus pugetensis",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5332","2022_ILDE_A_2","Citharichthys sordidus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5333","2022_ILDE_A_2","Citharichthys stigmaeus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5334","2022_ILDE_A_2","Clinocottus acuticeps",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5335","2022_ILDE_A_2","Clinocottus embryum",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5336","2022_ILDE_A_2","Clupea pallasii",0.123028700823178,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5337","2022_ILDE_A_2","Cottus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5338","2022_ILDE_A_2","Cottus_Leptocottus",0.0166645356518774,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5339","2022_ILDE_A_2","Cryptacanthodes giganteus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5340","2022_ILDE_A_2","Cymatogaster aggregata",0.440340517667689,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5341","2022_ILDE_A_2","Embiotoca lateralis",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5342","2022_ILDE_A_2","Enophrys bison",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5343","2022_ILDE_A_2","Gadus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5344","2022_ILDE_A_2","Gasterosteus aculeatus",0.180772070439105,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5345","2022_ILDE_A_2","Gobiesox maeandricus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5346","2022_ILDE_A_2","Hemilepidotus spp.",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5347","2022_ILDE_A_2","Hexagrammos",0.0580088567204525,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5348","2022_ILDE_A_2","Hexagrammos decagrammus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5349","2022_ILDE_A_2","Hippoglossus stenolepis",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5350","2022_ILDE_A_2","Hypomesus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5351","2022_ILDE_A_2","Lepidogobius lepidus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5352","2022_ILDE_A_2","Lepidopsetta",0.0175275875190259,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5353","2022_ILDE_A_2","Liparis mucosus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5354","2022_ILDE_A_2","Lumpenus sagitta",0.0123366393751803,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5355","2022_ILDE_A_2","Microgadus proximus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5356","2022_ILDE_A_2","Myoxocephalus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5357","2022_ILDE_A_2","Nautichthys oculofasciatus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5358","2022_ILDE_A_2","Oligocottus maculosus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5359","2022_ILDE_A_2","Oligocottus snyderi",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5360","2022_ILDE_A_2","Oncorhynchus",0.0375948960325775,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5361","2022_ILDE_A_2","Oncorhynchus clarkii",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5362","2022_ILDE_A_2","Oncorhynchus tshawytscha",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5363","2022_ILDE_A_2","Ophiodon elongatus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5364","2022_ILDE_A_2","Oxylebius pictus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5365","2022_ILDE_A_2","Pholis laeta",0.0696103940970529,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5366","2022_ILDE_A_2","Phytichthys chirus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5367","2022_ILDE_A_2","Pleuronectidae 1",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5368","2022_ILDE_A_2","Pleuronectidae 2",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5369","2022_ILDE_A_2","Pleuronectidae 3",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5370","2022_ILDE_A_2","Pleuronichthys coenosus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5371","2022_ILDE_A_2","Podothecus accipenserinus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5372","2022_ILDE_A_2","Rhamphocottus richardsonii",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5373","2022_ILDE_A_2","Rhinogobiops nicholsii",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5374","2022_ILDE_A_2","Ronquilus jordani",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5375","2022_ILDE_A_2","Salvelinus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5376","2022_ILDE_A_2","Scorpaenichthys marmoratus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5377","2022_ILDE_A_2","Sebastes 1",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5378","2022_ILDE_A_2","Sebastes 2",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5379","2022_ILDE_A_2","Sebastes 3",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5380","2022_ILDE_A_2","Sebastolobus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5381","2022_ILDE_A_2","Stichaeidae",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5382","2022_ILDE_A_2","Stichaeus punctatus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5383","2022_ILDE_A_2","Synchirus gilli",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5384","2022_ILDE_A_2","Syngnathus leptorhynchus",0.010511796042618,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5385","2022_ILDE_A_2","Xiphister",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5386","2022_ILDE_A_2","Zaprora silenus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5387","2022_ILDE_A_2","Mallotus villosus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5388","2022_ILDE_A_2","Pallasina barbata",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5389","2022_ILDE_A_2","Trichodon trichodon",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5390","2022_ILDE_A_2","Enophrys lucasi",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5391","2022_ILDE_A_3","Agonopsis vulsa",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5392","2022_ILDE_A_3","Ammodytes personatus",0.00836463266379983,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5393","2022_ILDE_A_3","Anoplarchus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5394","2022_ILDE_A_3","Anoplopoma fimbria",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5395","2022_ILDE_A_3","Apodichthys flavidus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5396","2022_ILDE_A_3","Artedius spp.",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5397","2022_ILDE_A_3","Aulorhynchus flavidus",0.0157189946435929,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5398","2022_ILDE_A_3","Blepsias bilobus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5399","2022_ILDE_A_3","Blepsias cirrhosus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5400","2022_ILDE_A_3","Brachyistius frenatus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5401","2022_ILDE_A_3","Chitonotus pugetensis",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5402","2022_ILDE_A_3","Citharichthys sordidus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5403","2022_ILDE_A_3","Citharichthys stigmaeus",0.0135970333745365,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5404","2022_ILDE_A_3","Clinocottus acuticeps",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5405","2022_ILDE_A_3","Clinocottus embryum",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5406","2022_ILDE_A_3","Clupea pallasii",0.0218097363598425,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5407","2022_ILDE_A_3","Cottus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5408","2022_ILDE_A_3","Cottus_Leptocottus",0.0605518351162104,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5409","2022_ILDE_A_3","Cryptacanthodes giganteus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5410","2022_ILDE_A_3","Cymatogaster aggregata",0.546874787476291,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5411","2022_ILDE_A_3","Embiotoca lateralis",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5412","2022_ILDE_A_3","Enophrys bison",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5413","2022_ILDE_A_3","Gadus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5414","2022_ILDE_A_3","Gasterosteus aculeatus",0.115541540882391,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5415","2022_ILDE_A_3","Gobiesox maeandricus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5416","2022_ILDE_A_3","Hemilepidotus spp.",0.0123580136782635,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5417","2022_ILDE_A_3","Hexagrammos",0.00642768850432633,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5418","2022_ILDE_A_3","Hexagrammos decagrammus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5419","2022_ILDE_A_3","Hippoglossus stenolepis",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5420","2022_ILDE_A_3","Hypomesus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5421","2022_ILDE_A_3","Lepidogobius lepidus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5422","2022_ILDE_A_3","Lepidopsetta",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5423","2022_ILDE_A_3","Liparis mucosus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5424","2022_ILDE_A_3","Lumpenus sagitta",0.0639164686712423,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5425","2022_ILDE_A_3","Microgadus proximus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5426","2022_ILDE_A_3","Myoxocephalus",0.00996135213107615,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5427","2022_ILDE_A_3","Nautichthys oculofasciatus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5428","2022_ILDE_A_3","Oligocottus maculosus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5429","2022_ILDE_A_3","Oligocottus snyderi",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5430","2022_ILDE_A_3","Oncorhynchus",0.0215759725380049,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5431","2022_ILDE_A_3","Oncorhynchus clarkii",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5432","2022_ILDE_A_3","Oncorhynchus tshawytscha",0.0129275940697365,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5433","2022_ILDE_A_3","Ophiodon elongatus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5434","2022_ILDE_A_3","Oxylebius pictus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5435","2022_ILDE_A_3","Pholis laeta",0.0469120655371189,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5436","2022_ILDE_A_3","Phytichthys chirus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5437","2022_ILDE_A_3","Pleuronectidae 1",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5438","2022_ILDE_A_3","Pleuronectidae 2",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5439","2022_ILDE_A_3","Pleuronectidae 3",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5440","2022_ILDE_A_3","Pleuronichthys coenosus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5441","2022_ILDE_A_3","Podothecus accipenserinus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5442","2022_ILDE_A_3","Rhamphocottus richardsonii",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5443","2022_ILDE_A_3","Rhinogobiops nicholsii",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5444","2022_ILDE_A_3","Ronquilus jordani",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5445","2022_ILDE_A_3","Salvelinus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5446","2022_ILDE_A_3","Scorpaenichthys marmoratus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5447","2022_ILDE_A_3","Sebastes 1",0.0156313177172321,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5448","2022_ILDE_A_3","Sebastes 2",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5449","2022_ILDE_A_3","Sebastes 3",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5450","2022_ILDE_A_3","Sebastolobus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5451","2022_ILDE_A_3","Stichaeidae",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5452","2022_ILDE_A_3","Stichaeus punctatus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5453","2022_ILDE_A_3","Synchirus gilli",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5454","2022_ILDE_A_3","Syngnathus leptorhynchus",0.0278309666363357,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5455","2022_ILDE_A_3","Xiphister",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5456","2022_ILDE_A_3","Zaprora silenus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5457","2022_ILDE_A_3","Mallotus villosus",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5458","2022_ILDE_A_3","Pallasina barbata",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5459","2022_ILDE_A_3","Trichodon trichodon",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5460","2022_ILDE_A_3","Enophrys lucasi",0,"ILDE_A_2022","mixed_edna","mixed","edna","Point Ildefonso",2022-06-26,177,55.577071,-133.26439,2022
"5461","2022_KARH_A_1","Agonopsis vulsa",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5462","2022_KARH_A_1","Ammodytes personatus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5463","2022_KARH_A_1","Anoplarchus",0.0196932267724844,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5464","2022_KARH_A_1","Anoplopoma fimbria",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5465","2022_KARH_A_1","Apodichthys flavidus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5466","2022_KARH_A_1","Artedius spp.",0.101692132610994,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5467","2022_KARH_A_1","Aulorhynchus flavidus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5468","2022_KARH_A_1","Blepsias bilobus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5469","2022_KARH_A_1","Blepsias cirrhosus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5470","2022_KARH_A_1","Brachyistius frenatus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5471","2022_KARH_A_1","Chitonotus pugetensis",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5472","2022_KARH_A_1","Citharichthys sordidus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5473","2022_KARH_A_1","Citharichthys stigmaeus",0.00797325102880658,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5474","2022_KARH_A_1","Clinocottus acuticeps",0.025343730761338,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5475","2022_KARH_A_1","Clinocottus embryum",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5476","2022_KARH_A_1","Clupea pallasii",9.34404784152495e-05,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5477","2022_KARH_A_1","Cottus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5478","2022_KARH_A_1","Cottus_Leptocottus",0.0735304544818946,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5479","2022_KARH_A_1","Cryptacanthodes giganteus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5480","2022_KARH_A_1","Cymatogaster aggregata",0.153152756123818,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5481","2022_KARH_A_1","Embiotoca lateralis",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5482","2022_KARH_A_1","Enophrys bison",0.101682960301596,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5483","2022_KARH_A_1","Gadus",0.0128324923690276,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5484","2022_KARH_A_1","Gasterosteus aculeatus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5485","2022_KARH_A_1","Gobiesox maeandricus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5486","2022_KARH_A_1","Hemilepidotus spp.",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5487","2022_KARH_A_1","Hexagrammos",0.0940911181629978,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5488","2022_KARH_A_1","Hexagrammos decagrammus",0.0524132117307039,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5489","2022_KARH_A_1","Hippoglossus stenolepis",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5490","2022_KARH_A_1","Hypomesus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"5491","2022_KARH_A_1","Lepidogobius lepidus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
