"","Agonopsis vulsa","Ammodytes personatus","Anoplarchus","Anoplopoma fimbria","Apodichthys flavidus","Artedius spp.","Aulorhynchus flavidus","Blepsias bilobus","Blepsias cirrhosus","Brachyistius frenatus","Chitonotus pugetensis","Citharichthys sordidus","Citharichthys stigmaeus","Clinocottus acuticeps","Clinocottus embryum","Clupea pallasii","Cottus","Cottus_Leptocottus","Cryptacanthodes giganteus","Cymatogaster aggregata","Embiotoca lateralis","Enophrys bison","Gadus","Gasterosteus aculeatus","Gobiesox maeandricus","Hemilepidotus spp.","Hexagrammos","Hexagrammos decagrammus","Hippoglossus stenolepis","Hypomesus","Lepidogobius lepidus","Lepidopsetta","Liparis mucosus","Lumpenus sagitta","Microgadus proximus","Myoxocephalus","Nautichthys oculofasciatus","Oligocottus maculosus","Oligocottus snyderi","Oncorhynchus","Oncorhynchus clarkii","Oncorhynchus tshawytscha","Ophiodon elongatus","Oxylebius pictus","Pholis laeta","Phytichthys chirus","Pleuronectidae 1","Pleuronectidae 2","Pleuronectidae 3","Pleuronichthys coenosus","Podothecus accipenserinus","Rhamphocottus richardsonii","Rhinogobiops nicholsii","Ronquilus jordani","Salvelinus","Scorpaenichthys marmoratus","Sebastes 1","Sebastes 2","Sebastes 3","Sebastolobus","Stichaeidae","Stichaeus punctatus","Synchirus gilli","Syngnathus leptorhynchus","Xiphister","Zaprora silenus","Mallotus villosus","Pallasina barbata","Trichodon trichodon","Enophrys lucasi"
"REEF_B_2021",0,0.000996067496054178,0,0,0.0555018986124818,0.00226696185305697,0.105273243316394,0,0.166505695837445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054026176216139,0,0,0.0361176470285051,0.00373970012041321,0,0,0,0,0,0,0,0,0,0,0,0,0.0173019225455318,0,0,0.0483315048939919,0,0.0283869527280799,0,0,0.166505695837445,0,0,0.138588886815313,0,0,0,0.166505695837445,0,0.00606794375798969,0,0,0,0,0,0,0.00388400710371323,0,0,0,0,0,0
"2022_REFU_A_1",0,0.0337185608307578,0,0,0,0,0,0,0,0.42095306912144,0,0,0,0,0,0.0571926915024362,0,0.0474793476517876,0,0.0520599101563647,0,0.000235803512206751,0,0.129655526336823,0,0,0,0,0,0,0,0,0,0.0606148453335328,0,0,0,0,0,0.0114791792305766,0,0.0174341833580448,0,0,0.118519486218044,0,0,0,0,0,0,0,0.0506573967479855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_REFU_A_2",0,0.133192962213411,0,0,0,0.0393440694638285,0,0,0,0,0,0,0,0,0,0.0663073922071016,0,0.0791567343307472,0,0.0729991089815993,0,0,0.0992001998053435,0.263993066945936,0,0,0,0,0,0,0,0,0,0.0223647250338724,0,0,0,0,0,0.0386293620989146,0,0,0,0,0.184812378919246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_REFU_A_3",0,0.0991348162289939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121414471227706,0,0.15625037018087,0,0.104238681841198,0,0,0,0.30020627701614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218755383505092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"REFU_A_2022",0,0.000648840775789199,0,0,0,0.0598065295540484,0,0,0,0,0,0.00407185361706133,0,0,0,0,0,0.0165531208396576,0,0.0121945110981539,0,0,0,0.327369132165188,0,0,0.0073081491072445,0,0,0,0.134910752567069,0,0,0.0748431419220175,0,0.0428156048389184,0,0,0,0,0,0,0,0,0.201982216255779,0,0,0.00319006508649562,0,0,0,0,0,0,0.00677888830880319,0,0,0,0,0,0,0,0,0.107527193863775,0,0,0,0,0,0
"2022_ROSA_A_1",0,0.161417256242112,0.0870382976726458,0,0,0.00571751824272297,0,0,0,0,0,0,0,0,0,0.00694437198629067,0,0,0,0,0,0.234722852740102,0.0276924322557316,0.0192184788111056,0,0,0,0,0,0,0,0,0,0,0,0.0290040361249823,0,0.0136641087169591,0,0.00185894998708909,0,0,0,0,0.0289445541221006,0,0,0,0,0,0,0,0,0,0,0.264686241881959,0.0140044172386347,0,0,0,0,0,0.105086483977564,0,0,0,0,0,0,0
"2022_ROSA_A_2",0,0.0401498101853126,0.0143135728809566,0,0,0,0,0,0,0,0,0,0,0,0,0.00908376969295322,0,0.00708464427942326,0,0.00332243660133636,0,0.169247835607099,0,0.0422770054080376,0,0.0452783393498963,0.0116969139291492,0.144164083588377,0,0,0,0,0.169247835607099,0,0,0,0,0.0131896647175527,0,0.00455416975968805,0,0,0,0,0.0360010073959022,0.169247835607099,0,0,0,0,0,0,0,0,0.0225284044572038,0,0,0,0,0,0,0,0.0986126709329135,0,0,0,0,0,0,0
"2022_ROSA_A_3",0,0.000876734571206369,0.00134852302155984,0,0,0.000546440530665401,0,0,0,0,0,0.00167991340572781,0,0,0,0.0155939100232514,0,0,0,0,0,0.00292701919960847,0,0.922836852429603,0,0,0,0.00913105200730834,0,0,0,0,0,0,0,0,0,0.00219943606095872,0,0.000323039757308899,0,0,0,0,0.00235413484421468,0.0044564323658729,0,0,0,0,0.030458595646033,0,0.0018464312151013,0,0,0,0,0,0,0,0,0,0,0.000685004520603158,0.00273648040097722,0,0,0,0,0
"ROSA_A_2022",0,0.000427634428775882,0,0,0.0833987955746136,0.0316308940711284,0.0171433852570957,0,0.0571877455368779,0,0,0,0,0,0,0,0,0.00167842158812803,0,0.000423004824202163,0,0.0581261312300627,0,0.212236435377906,0,0.0697775726808341,0.0883046070790026,0,0,0,0,0,0,0.0394617668159776,0,0.00352733432476454,0,0,0,0,0,0,0.0471586686670241,0,0.126559014783914,0,0,0,0.0192934435634796,0,0,0,0,0,0,0.0548297808674488,0.00260510625341294,0.0103593446712658,0,0,0,0,0,0.0758709124040856,0,0,0,0,0,0
"2022_SARI_A_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000515995721637486,0,0,0,0,0,0.0956286856515334,0,0.0667695721934678,0,0,0,0,0,0,0,0,0,0.209840733735397,0,0,0,0.0599457139492969,0,0,0,0,0,0,0.368380050617981,0,0,0.162195367120818,0,0,0,0,0.015832086464985,0,0,0,0,0,0,0,0,0,0,0.0206185918349523,0.000273202709930606,0,0,0,0,0
"2022_SARI_A_2",0,0.00935229066401956,0.100377960545093,0,0,0.0186025975072406,0,0,0.156796489912894,0,0,0,0,0.000125513397172097,0,0,0,0.0119439494857037,0,0,0,0,0,0.0617354923261625,0,0.255490400019312,0.0252643902502558,0,0,0,0,0.0807135412733383,0,0.184920567186824,0,0,0,7.6021126779203e-05,0,7.25065194547447e-05,0,0,0,0,0.0943973074968238,0,0,0,0,0,0,0,0,0,5.81474324736304e-05,0,0,0,0,0,0,0,0,0,7.28248564533654e-05,0,0,0,0,0
"2022_SARI_A_3",0,0.000153533581216464,0.0090253792474635,0,0,0.016161614655876,0,0,0,0,0,0,0,0,0,0.00828773827101446,0,0,0,0,0,0.256755530384546,0.0350301486486268,0.137755988315452,0,0,0.161568730937923,0,0,0,0,0.114414777359627,0,0.0901213524826396,0,0.00031660469467993,0,0,0,0,0,2.78744295761214e-05,0,0,0.0725041049115318,0,0,0.059802885546493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380737365333351,0,0,0,0,0,0
"SARI_A_2022",0,0.00036020719225423,0,0,0.00501777819856035,0.00717324851340794,0.0144403028700651,0,0.176625792589325,0,0,0,0,0,0,0,0,0.00212066482606106,0,0,0,0.00212874332537154,0.015714904096122,0.0364470725709344,0,0,0.027047702802935,0,0,0,0.137310024586487,0,0,0.143761420365955,0,0,0,0,0,0,0,0,0.0262171324898942,0,0.096338274779388,0,0,0.00796941243300762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428394085958226,0,0,0,0.00555968891077409,0.252928220853636,0
"2022_SFEI_A_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_SFEI_A_2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183804125578273,0,0,0,0.133367314792541,0,0,0,0.0906567220546029,0,0,0,0,0,0,0,0,0,0,0,0.332393531037516,0,0.073761628313742,0,0.000424935358694385,0,0.0584724230370813,0,0,0.127119319827549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_SFEI_A_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807031867360791,0,0,0,0.192742611189292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225521449917755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SFEI_A_2022",0,0,0,0,0,0.111410856248125,0,0,0,0,0,0,0,0,0,0,0,0.0174665759609206,0,0.0528242435346894,0,0.210397361451786,0,0.0733499600227506,0,0.161365268180692,0.334162251693517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390234829075195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_SHIN_A_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130484732189393,0,0,0,0.050839547208169,0,0,0,0.188239267496387,0,0,0,0,0,0,0,0.125774458207934,0,0,0,0,0,0,0,0.0408602619045966,0,0,0,0,0,0,0,0,0.166998450727124,0,0,0,0,0,0,0,0,0.296803282266397,0,0,0,0,0,0,0,0,0,0,0,0
"2022_SHIN_A_2",0,0,0,0,0,0,0,0,0,0,0,0,0.022722725428793,0,0,0.0691831446904977,0.0427990604078084,0.115548172505109,0,0.221456322331633,0,0,0,0.251782855112172,0,0,0,0,0,0,0,0,0,0.0761196831415396,0,0,0,0,0,0.028060323104722,0,0,0,0,0.0909679435620374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813597697156876,0,0,0,0,0,0
"2022_SHIN_A_3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123632289518749,0,0.0347081072243114,0,0.119514591540209,0,0,0,0.118372711529041,0,0,0,0,0,0.448114351158625,0,0,0,0.013215678287524,0,0,0,0,0,0,0,0,0,0,0.14244227074154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SHIN_A_2022",0,0,0,0,0,0.00247206549950575,0.00712538395904082,0,0,0.0176240803705285,0,0,0,0,0,0,0,0.00468948994296416,0,0.0148271019438438,0,0,0,0.384317040026767,0,0.00393853954896039,0.00407804993882211,0,0,0,0.451692578938106,0.00363140637409397,0,0.0476104188731605,0,0,0,0,0,0,0,0,0,0,0.0090484622792232,0,0.0067135243890813,0.00854448558610346,0.00490051379202993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143864539508446,0.0144004045869244,0,0,0,0,0,0
"2021_SYLB_A_1",0,0,0.189903180514231,0,0,0,0,0,0,0,0,0,0,0,0,0.0439971242615477,0,0,0,0.207950571114197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558149124110024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021_SYLB_A_3",0,0,0.000511590227942993,0,0,0.000597558412110937,0,0,0,0,0,0,0,0,0,0.0240397610364573,0,0,0,0.000662138053357638,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65191082468704e-05,0,0,0,0.0362515686952829,0,0.418644401910643,0,0,0,0,0.385772689834273,0,0,0,0,0,0,0,0,0,0.133493772721685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SYLB_A_2021",0,0,0.0200931817382606,0,0,0.0421716374766611,0,0,0,0,0,0,0,0,0,0,0,0.00606055181400086,0,0.0122193025770542,0,0,0,0,0,0,0.347842813360143,0,0,0,0,0,0,0.0819323633509862,0,0.101893791603965,0,0,0,0.0100582085812272,0,0,0,0,0.128633481811376,0,0,0,0,0,0,0,0,0,0,0,0.206947047101978,0,0,0,0,0,0,0.0421476205843469,0,0,0,0,0,0
"2021_SYLB_B_1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300772092525387,0,0,0,0,0,0,0,0,0,0,0,0.173743800226739,0,0,0,0,0,0,0,0,0,0,0,0.525484107247874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021_SYLB_B_2",0,0,0.310176781643228,0,0,0.0141330956511335,0,0,0,0,0,0,0,0,0,0.324291880584944,0,0,0,0,0,0,0,0,0,0,0.037589345514148,0,0,0,0,0,0,0,0,0.000819609214343622,0,0.0150149573545543,0,0.0972076925273411,0,0,0,0,0.0400822123684514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160684425141856,0,0,0,0,0,0,0,0,0,0,0
"2021_SYLB_B_3",0,0,8.15513364466478e-05,0,0,0.000186858110460391,0,0,0,0,0,0,0.985687673775084,0.00135233665545848,0,0.00655874607137995,0,0,0,0,0,0.00175838461899158,0.000489203225576612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00038870470510589,0,0.00120853880010396,0,3.66965497207828e-05,0,0,0.00225130615167176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SYLB_B_2021",0,0,0.0115918904767411,0,0,0.0121645493785447,0,0,0.0198549315497326,0.144541070319265,0,0,0,0,0,0,0,0,0,0,0,0.0105290756535254,0.00420152501430941,0,0,0,0.0869582296215561,0,0,0,0,0,0,0.00205510115394607,0,0.0440874056652251,0.0787620242180049,0,0,0.162474132069693,0,0,0.00785901633634275,0.0621130211582544,0.0390576384572662,0,0,0,0,0,0,0,0.0207043403860848,0,0,0,0.293046048541508,0,0,0,0,0,0,0,0,0,0,0,0,0
"2021_TAHB_A_2",0,0,0.29497599793745,0,0,0.00643377973013228,0,0,0,0.0220984251232072,0,0,0.00219204125475142,0.0186901031830464,0,0.299835585924337,0.012332832511477,0.00106909864429187,0,0.00438828896716077,0,0.00321951386456563,0,0.0782247806578118,0,0,0.00245441861799382,0,0,0,0.060412462491573,0,0,0.00222802590714448,0,0.0364114872772898,0,0.057346227235067,0,0,0,0,0,0,0.0681373749188241,0,0,0,0,0,0,0,0,0,0.000569167015829421,0,0,0.00923798048773712,0,0,0,0,0,0.00576421480859008,0.0139781934417201,0,0,0,0,0
"2021_TAHB_A_3",0,0,0.361818608402283,0,0,0.0126857213718463,0,0,0,0,0,0,0.000263269238124716,0.0282631612954361,0,0.204067476074015,0.0156147143079037,0.0101503647222451,0,0.00558102195756922,0,0.0273952230949106,0,0.00567397131493826,0,0.00663898426216242,0.00359138935264851,0,0,0,0.0511412086415389,0,0,9.89690125523959e-05,0,0,0,0.034138777389619,0,1.86294901503181e-05,0,0,0.0010597227478818,0.0205558705477351,0.110902636359325,0,0,0.00828403370653278,0.0534100886242523,0,0,0,9.97074095172875e-05,0,0,0,0,0,0.00478956837948931,0,0,0,0,0.00277820740465587,0.0309786748926672,0,0,0,0,0
"TAHB_A_2021",0,0,0,0,0,0.0251550865499791,0,0,0,0,0,0.00630567682499985,0,0,0,0.00628744858308169,0,0,0,0.0536715458672898,0,0,0.0165868284654378,0.0202417641874897,0,0,0.23012061814079,0,0,0,0.0696409781154667,0,0,0.0405657591035783,0,0,0,0,0,0,0,0,0.124103658013725,0,0.182827884138658,0,0,0.014820414517264,0.0226665163205214,0,0,0,0,0,0,0,0.00918167094672246,0,0.00934840358621474,0,0,0,0,0.168475746638782,0,0,0,0,0,0
"2022_TRIS_A_1",0,0,0.151923165372239,0,0,0.0145305223399726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491002516135326,0.0677872736008505,0,0,0,0,0,0,0,0,0,0.0408536515233748,0,0.382020124597885,0,0,0,0.20294977484919,0,0,0,0,0.0390022410357742,0,0,0,0,0,0,0,0,0,0.0518329950671814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_TRIS_A_2",0,0,0.367360555116742,0,0,0.30832613570002,0,0,0,0,0,0,0,0.000139533219402582,0,0,0,0,0,4.88179629710222e-05,0,0,0.0309667811846654,0.00523897329577897,0,0,0.0129827966095371,0,0,0,0,0,0,0.122714083618381,0,0,0,0.056001385216768,0,0.00699513997215799,0,0,0,0,0.0892257981035762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2022_TRIS_A_3",0,0.0163682679033852,0,0,0,0.0236863185191156,0,0,0,0,0,0,9.55000492283514e-06,0,0,6.62162400528348e-05,0,0,0,0,0,0.000686830418305917,0.0267765799282048,0.0485015266116352,0,0,0.230557829757625,0,0,0,0,0,0,0.0416519889066959,0,0.11229979569536,0,0,0,0.0827973474093096,0,0,0,0,0.314717085609279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101880662996108,0,0,0,0,0,0
"TRIS_A_2022",0,0,0,0,0.146993015903421,0.0170110352283412,0,0,0.00979953439356142,0,0,0.00551836466600129,0.000793582738671689,0,0,0,0,0.0138052653836338,0,0,0,0,0.00414738159937783,0.00644160892246494,0,0.0318850465586371,0.0561246060722154,0,0,0,0,0,0,0.0243434143984608,0,0.00725321140925122,0,0,0,0.00381858074449601,0,0,0.0426675714112185,0,0.242892202749504,0,0,0,0,0,0,0,0.00255469145286695,0,0,0,0,0,0,0,0,0,0,0.132010462051196,0,0,0,0.00904822156717758,0,0.242892202749504
