"","bay_year","name","value","bay_year2","intx","habitat","type","place_name","date","julian","latitude","longitude","year"
"4817","2022_KARH_A_3","Sebastes 1",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"4818","2022_KARH_A_3","Sebastes 2",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"4819","2022_KARH_A_3","Sebastes 3",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"4820","2022_KARH_A_3","Sebastolobus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"4821","2022_KARH_A_3","Stichaeidae",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"4822","2022_KARH_A_3","Stichaeus punctatus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"4823","2022_KARH_A_3","Synchirus gilli",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"4824","2022_KARH_A_3","Syngnathus leptorhynchus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"4825","2022_KARH_A_3","Xiphister",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"4826","2022_KARH_A_3","Zaprora silenus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"4827","2022_KARH_A_3","Mallotus villosus",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"4828","2022_KARH_A_3","Pallasina barbata",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"4829","2022_KARH_A_3","Trichodon trichodon",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"4830","2022_KARH_A_3","Enophrys lucasi",0,"KARH_A_2022","mixed_edna","mixed","edna","Karheen",2022-07-27,208,55.789869,-133.32157,2022
"4831","2022_KLWA_A_1","Agonopsis vulsa",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4832","2022_KLWA_A_1","Ammodytes personatus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4833","2022_KLWA_A_1","Anoplarchus",0.00634849167041873,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4834","2022_KLWA_A_1","Anoplopoma fimbria",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4835","2022_KLWA_A_1","Apodichthys flavidus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4836","2022_KLWA_A_1","Artedius spp.",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4837","2022_KLWA_A_1","Aulorhynchus flavidus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4838","2022_KLWA_A_1","Blepsias bilobus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4839","2022_KLWA_A_1","Blepsias cirrhosus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4840","2022_KLWA_A_1","Brachyistius frenatus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4841","2022_KLWA_A_1","Chitonotus pugetensis",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4842","2022_KLWA_A_1","Citharichthys sordidus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4843","2022_KLWA_A_1","Citharichthys stigmaeus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4844","2022_KLWA_A_1","Clinocottus acuticeps",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4845","2022_KLWA_A_1","Clinocottus embryum",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4846","2022_KLWA_A_1","Clupea pallasii",0.022802732094534,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4847","2022_KLWA_A_1","Cottus",0.0232652664700097,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4848","2022_KLWA_A_1","Cottus_Leptocottus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4849","2022_KLWA_A_1","Cryptacanthodes giganteus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4850","2022_KLWA_A_1","Cymatogaster aggregata",0.222545486027939,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4851","2022_KLWA_A_1","Embiotoca lateralis",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4852","2022_KLWA_A_1","Enophrys bison",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4853","2022_KLWA_A_1","Gadus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4854","2022_KLWA_A_1","Gasterosteus aculeatus",0.484864873966561,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4855","2022_KLWA_A_1","Gobiesox maeandricus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4856","2022_KLWA_A_1","Hemilepidotus spp.",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4857","2022_KLWA_A_1","Hexagrammos",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4858","2022_KLWA_A_1","Hexagrammos decagrammus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4859","2022_KLWA_A_1","Hippoglossus stenolepis",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4860","2022_KLWA_A_1","Hypomesus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4861","2022_KLWA_A_1","Lepidogobius lepidus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4862","2022_KLWA_A_1","Lepidopsetta",0.0112211953857112,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4863","2022_KLWA_A_1","Liparis mucosus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4864","2022_KLWA_A_1","Lumpenus sagitta",0.0228063178740699,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4865","2022_KLWA_A_1","Microgadus proximus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4866","2022_KLWA_A_1","Myoxocephalus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4867","2022_KLWA_A_1","Nautichthys oculofasciatus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4868","2022_KLWA_A_1","Oligocottus maculosus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4869","2022_KLWA_A_1","Oligocottus snyderi",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4870","2022_KLWA_A_1","Oncorhynchus",0.167207823847375,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4871","2022_KLWA_A_1","Oncorhynchus clarkii",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4872","2022_KLWA_A_1","Oncorhynchus tshawytscha",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4873","2022_KLWA_A_1","Ophiodon elongatus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4874","2022_KLWA_A_1","Oxylebius pictus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4875","2022_KLWA_A_1","Pholis laeta",0.017676873455368,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4876","2022_KLWA_A_1","Phytichthys chirus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4877","2022_KLWA_A_1","Pleuronectidae 1",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4878","2022_KLWA_A_1","Pleuronectidae 2",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4879","2022_KLWA_A_1","Pleuronectidae 3",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4880","2022_KLWA_A_1","Pleuronichthys coenosus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4881","2022_KLWA_A_1","Podothecus accipenserinus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4882","2022_KLWA_A_1","Rhamphocottus richardsonii",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4883","2022_KLWA_A_1","Rhinogobiops nicholsii",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4884","2022_KLWA_A_1","Ronquilus jordani",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4885","2022_KLWA_A_1","Salvelinus",0.011010301357196,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4886","2022_KLWA_A_1","Scorpaenichthys marmoratus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4887","2022_KLWA_A_1","Sebastes 1",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4888","2022_KLWA_A_1","Sebastes 2",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4889","2022_KLWA_A_1","Sebastes 3",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4890","2022_KLWA_A_1","Sebastolobus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4891","2022_KLWA_A_1","Stichaeidae",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4892","2022_KLWA_A_1","Stichaeus punctatus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4893","2022_KLWA_A_1","Synchirus gilli",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4894","2022_KLWA_A_1","Syngnathus leptorhynchus",0.0102506378508179,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4895","2022_KLWA_A_1","Xiphister",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4896","2022_KLWA_A_1","Zaprora silenus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4897","2022_KLWA_A_1","Mallotus villosus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4898","2022_KLWA_A_1","Pallasina barbata",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4899","2022_KLWA_A_1","Trichodon trichodon",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4900","2022_KLWA_A_1","Enophrys lucasi",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4901","2022_KLWA_A_2","Agonopsis vulsa",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4902","2022_KLWA_A_2","Ammodytes personatus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4903","2022_KLWA_A_2","Anoplarchus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4904","2022_KLWA_A_2","Anoplopoma fimbria",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4905","2022_KLWA_A_2","Apodichthys flavidus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4906","2022_KLWA_A_2","Artedius spp.",0.0107955201477889,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4907","2022_KLWA_A_2","Aulorhynchus flavidus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4908","2022_KLWA_A_2","Blepsias bilobus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4909","2022_KLWA_A_2","Blepsias cirrhosus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4910","2022_KLWA_A_2","Brachyistius frenatus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4911","2022_KLWA_A_2","Chitonotus pugetensis",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4912","2022_KLWA_A_2","Citharichthys sordidus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4913","2022_KLWA_A_2","Citharichthys stigmaeus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4914","2022_KLWA_A_2","Clinocottus acuticeps",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4915","2022_KLWA_A_2","Clinocottus embryum",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4916","2022_KLWA_A_2","Clupea pallasii",0.0384378030503394,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4917","2022_KLWA_A_2","Cottus",0.0102951930108148,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4918","2022_KLWA_A_2","Cottus_Leptocottus",0.00171912192541656,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4919","2022_KLWA_A_2","Cryptacanthodes giganteus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4920","2022_KLWA_A_2","Cymatogaster aggregata",0.0817798444649096,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4921","2022_KLWA_A_2","Embiotoca lateralis",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4922","2022_KLWA_A_2","Enophrys bison",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4923","2022_KLWA_A_2","Gadus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4924","2022_KLWA_A_2","Gasterosteus aculeatus",0.524555135273203,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4925","2022_KLWA_A_2","Gobiesox maeandricus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4926","2022_KLWA_A_2","Hemilepidotus spp.",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4927","2022_KLWA_A_2","Hexagrammos",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4928","2022_KLWA_A_2","Hexagrammos decagrammus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4929","2022_KLWA_A_2","Hippoglossus stenolepis",0.00883070322372094,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4930","2022_KLWA_A_2","Hypomesus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4931","2022_KLWA_A_2","Lepidogobius lepidus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4932","2022_KLWA_A_2","Lepidopsetta",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4933","2022_KLWA_A_2","Liparis mucosus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4934","2022_KLWA_A_2","Lumpenus sagitta",0.00649675162418791,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4935","2022_KLWA_A_2","Microgadus proximus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4936","2022_KLWA_A_2","Myoxocephalus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4937","2022_KLWA_A_2","Nautichthys oculofasciatus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4938","2022_KLWA_A_2","Oligocottus maculosus",1.46933497898851e-05,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4939","2022_KLWA_A_2","Oligocottus snyderi",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4940","2022_KLWA_A_2","Oncorhynchus",0.248872829574874,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4941","2022_KLWA_A_2","Oncorhynchus clarkii",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4942","2022_KLWA_A_2","Oncorhynchus tshawytscha",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4943","2022_KLWA_A_2","Ophiodon elongatus",0.00607272121515,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4944","2022_KLWA_A_2","Oxylebius pictus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4945","2022_KLWA_A_2","Pholis laeta",0.0268664752539561,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4946","2022_KLWA_A_2","Phytichthys chirus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4947","2022_KLWA_A_2","Pleuronectidae 1",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4948","2022_KLWA_A_2","Pleuronectidae 2",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4949","2022_KLWA_A_2","Pleuronectidae 3",0.0101129028447516,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4950","2022_KLWA_A_2","Pleuronichthys coenosus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4951","2022_KLWA_A_2","Podothecus accipenserinus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4952","2022_KLWA_A_2","Rhamphocottus richardsonii",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4953","2022_KLWA_A_2","Rhinogobiops nicholsii",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4954","2022_KLWA_A_2","Ronquilus jordani",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4955","2022_KLWA_A_2","Salvelinus",0.0164138234954718,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4956","2022_KLWA_A_2","Scorpaenichthys marmoratus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4957","2022_KLWA_A_2","Sebastes 1",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4958","2022_KLWA_A_2","Sebastes 2",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4959","2022_KLWA_A_2","Sebastes 3",0.00873648154562599,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4960","2022_KLWA_A_2","Sebastolobus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4961","2022_KLWA_A_2","Stichaeidae",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4962","2022_KLWA_A_2","Stichaeus punctatus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4963","2022_KLWA_A_2","Synchirus gilli",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4964","2022_KLWA_A_2","Syngnathus leptorhynchus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4965","2022_KLWA_A_2","Xiphister",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4966","2022_KLWA_A_2","Zaprora silenus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4967","2022_KLWA_A_2","Mallotus villosus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4968","2022_KLWA_A_2","Pallasina barbata",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4969","2022_KLWA_A_2","Trichodon trichodon",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4970","2022_KLWA_A_2","Enophrys lucasi",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4971","2022_KLWA_A_3","Agonopsis vulsa",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4972","2022_KLWA_A_3","Ammodytes personatus",0.00416705904510783,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
"4973","2022_KLWA_A_3","Anoplarchus",0,"KLWA_A_2022","eelgrass_edna","eelgrass","edna","Klawock Airport",2022-07-25,206,55.577767,-133.0941,2022
